Method,Metric,Value,source_target_ratio,source_size,target_size
Mean_Matching,NN,0.2973329302910387,20,3000,150
Mean_Matching,W1_to_target,0.2281258801858603,20,3000,150
OT_Calibration,XGBoost,0.6068356354482503,20,3000,150
OT_Calibration,KRR,0.5974807477664701,20,3000,150
OT_Calibration,NN,0.6551383878060323,20,3000,150
OT_Calibration,W1_to_target,0.2961006378267313,20,3000,150
TLCQM,XGBoost,0.2915097225363715,20,3000,150
TLCQM,KRR,0.288694133568376,20,3000,150
TLCQM,NN,0.2959425171787773,20,3000,150
TLCQM,W1_to_target,0.0352984551775,20,3000,150
TLCQM,AvgPinball,0.174837584856582,20,3000,150
TLCQM,CRPS,0.3193659345296749,20,3000,150
Engression_Only,XGBoost,3.869232651016254,30,4500,150
Engression_Only,KRR,3.062422364166722,30,4500,150
Engression_Only,NN,4.141439792365228,30,4500,150
Engression_Only,W1_to_target,2.1071738050422515,30,4500,150
Mean_Matching,XGBoost,0.2908564664899302,30,4500,150
Mean_Matching,KRR,0.2841121076731107,30,4500,150
Mean_Matching,NN,0.2895922631204368,30,4500,150
Mean_Matching,W1_to_target,0.2078624220026294,30,4500,150
OT_Calibration,XGBoost,0.6279059176010284,30,4500,150
OT_Calibration,KRR,0.6061585594476879,30,4500,150
OT_Calibration,NN,0.7203722152746331,30,4500,150
OT_Calibration,W1_to_target,0.275679979051387,30,4500,150
TLCQM,XGBoost,0.2895770864535081,30,4500,150
TLCQM,KRR,0.2888069202443698,30,4500,150
TLCQM,NN,0.2949105201441946,30,4500,150
TLCQM,W1_to_target,0.0370003681514745,30,4500,150
TLCQM,AvgPinball,0.1746782186029284,30,4500,150
TLCQM,CRPS,0.3193458701800914,30,4500,150
Engression_Only,XGBoost,0.6858487353861045,1,50,50
Engression_Only,KRR,0.9531600901790278,1,50,50
Engression_Only,NN,1.3195708866791964,1,50,50
Engression_Only,W1_to_target,1.9220951835850235,1,50,50
Mean_Matching,XGBoost,0.3254360150846754,1,50,50
Mean_Matching,KRR,0.3886640634792271,1,50,50
Mean_Matching,NN,0.3607377061000477,1,50,50
Mean_Matching,W1_to_target,0.4099574317751256,1,50,50
OT_Calibration,XGBoost,0.4431209267067396,1,50,50
OT_Calibration,KRR,0.5083379665378521,1,50,50
OT_Calibration,NN,0.6939131296980551,1,50,50
OT_Calibration,W1_to_target,0.5947778849688389,1,50,50
TLCQM,XGBoost,0.4258052597371811,1,50,50
TLCQM,KRR,0.4708481167829388,1,50,50
TLCQM,NN,0.4550495718784192,1,50,50
TLCQM,W1_to_target,0.0573287271866037,1,50,50
TLCQM,AvgPinball,0.2121470403226951,1,50,50
TLCQM,CRPS,0.3941971388426007,1,50,50
Engression_Only,XGBoost,3.476029269855497,2,100,50
Engression_Only,KRR,1.3369445728169849,2,100,50
Engression_Only,NN,3.68120794930735,2,100,50
Engression_Only,W1_to_target,2.1115801247253323,2,100,50
Mean_Matching,XGBoost,0.3232897413745376,2,100,50
Mean_Matching,KRR,0.3897610093607115,2,100,50
Mean_Matching,NN,0.3374637926941263,2,100,50
Mean_Matching,W1_to_target,0.3945666309863261,2,100,50
OT_Calibration,XGBoost,0.3977905170143158,2,100,50
OT_Calibration,KRR,0.4673629951054865,2,100,50
OT_Calibration,NN,0.4724543544288714,2,100,50
OT_Calibration,W1_to_target,0.5570333013225633,2,100,50
TLCQM,XGBoost,0.3505621541818543,2,100,50
TLCQM,KRR,0.4452665742762873,2,100,50
TLCQM,NN,0.4100605364672199,2,100,50
TLCQM,W1_to_target,0.0555345520340142,2,100,50
TLCQM,AvgPinball,0.211428437317851,2,100,50
TLCQM,CRPS,0.3864204130637502,2,100,50
Engression_Only,XGBoost,3.190362733899378,5,250,50
Engression_Only,KRR,1.3433011800150592,5,250,50
Engression_Only,NN,2.348588661786937,5,250,50
Engression_Only,W1_to_target,1.9793823429879245,5,250,50
Mean_Matching,XGBoost,0.3885467401444215,5,250,50
Mean_Matching,KRR,0.4359287673248502,5,250,50
Mean_Matching,NN,0.3892115312566597,5,250,50
Mean_Matching,W1_to_target,0.2695370356659616,5,250,50
OT_Calibration,XGBoost,0.3253895691060389,5,250,50
OT_Calibration,KRR,0.6439351006594697,5,250,50
OT_Calibration,NN,0.4791914481991692,5,250,50
OT_Calibration,W1_to_target,0.4448441191280975,5,250,50
TLCQM,XGBoost,0.3101828682554689,5,250,50
TLCQM,KRR,0.3765683872899902,5,250,50
TLCQM,NN,0.3215385490877788,5,250,50
TLCQM,W1_to_target,0.0557453088937958,5,250,50
TLCQM,AvgPinball,0.1860542634254658,5,250,50
TLCQM,CRPS,0.3399141162357788,5,250,50
Engression_Only,XGBoost,3.1807126108673183,10,500,50
Engression_Only,KRR,1.776621024626747,10,500,50
Engression_Only,NN,2.8491034971562166,10,500,50
Engression_Only,W1_to_target,2.042131683293774,10,500,50
Mean_Matching,XGBoost,0.3084651906806885,10,500,50
Mean_Matching,KRR,0.3586881918592114,10,500,50
Mean_Matching,NN,0.3120324056431178,10,500,50
Mean_Matching,W1_to_target,0.3580235845421107,10,500,50
OT_Calibration,XGBoost,0.4139208773890243,10,500,50
OT_Calibration,KRR,0.4931662981063687,10,500,50
OT_Calibration,NN,0.4561819420957656,10,500,50
OT_Calibration,W1_to_target,0.6584969419199019,10,500,50
TLCQM,XGBoost,0.3006748676581324,10,500,50
TLCQM,KRR,0.3479961831870129,10,500,50
TLCQM,NN,0.3012960844738771,10,500,50
TLCQM,W1_to_target,0.0534530294210305,10,500,50
TLCQM,AvgPinball,0.1925658852481702,10,500,50
TLCQM,CRPS,0.3514730655165431,10,500,50
Engression_Only,XGBoost,3.1898399309588337,15,750,50
Engression_Only,KRR,2.1061239968732126,15,750,50
Engression_Only,NN,2.53147720265937,15,750,50
Engression_Only,W1_to_target,2.027676264128179,15,750,50
Mean_Matching,XGBoost,0.3464946347700549,15,750,50
Mean_Matching,KRR,0.3960285989124888,15,750,50
Mean_Matching,NN,0.339638568900949,15,750,50
Mean_Matching,W1_to_target,0.240063840034409,15,750,50
OT_Calibration,XGBoost,0.5621456297157016,15,750,50
OT_Calibration,KRR,0.63962499203249,15,750,50
OT_Calibration,NN,0.5702886983487073,15,750,50
OT_Calibration,W1_to_target,0.4087996633601332,15,750,50
TLCQM,XGBoost,0.317142411619233,15,750,50
TLCQM,KRR,0.3694501645601079,15,750,50
TLCQM,NN,0.3112219320763437,15,750,50
TLCQM,W1_to_target,0.0533916810679664,15,750,50
TLCQM,AvgPinball,0.1879254396522899,15,750,50
TLCQM,CRPS,0.3425112668452938,15,750,50
Engression_Only,XGBoost,3.029988699694558,20,1000,50
Engression_Only,KRR,1.9395965691608128,20,1000,50
Engression_Only,NN,2.8113798610677536,20,1000,50
Engression_Only,W1_to_target,2.0516046725781227,20,1000,50
Mean_Matching,XGBoost,0.3166184087459761,20,1000,50
Mean_Matching,KRR,0.3601703088962287,20,1000,50
Mean_Matching,NN,0.3117217898662001,20,1000,50
Mean_Matching,W1_to_target,0.3107354502919911,20,1000,50
OT_Calibration,XGBoost,0.4967162346400086,20,1000,50
OT_Calibration,KRR,0.6539587554083586,20,1000,50
OT_Calibration,NN,0.5565407335905289,20,1000,50
OT_Calibration,W1_to_target,0.3546834091708282,20,1000,50
TLCQM,XGBoost,0.315732419665736,20,1000,50
TLCQM,KRR,0.362277932924965,20,1000,50
TLCQM,NN,0.3178903663923885,20,1000,50
TLCQM,W1_to_target,0.0549337495833437,20,1000,50
TLCQM,AvgPinball,0.1891565382339461,20,1000,50
TLCQM,CRPS,0.3457182058698178,20,1000,50
Engression_Only,XGBoost,3.5263452522652643,30,1500,50
Engression_Only,KRR,2.8551802061134697,30,1500,50
Engression_Only,NN,3.9715863216713303,30,1500,50
Engression_Only,W1_to_target,2.10859618207877,30,1500,50
Mean_Matching,XGBoost,0.3885425140510406,30,1500,50
Mean_Matching,KRR,0.3972904009901246,30,1500,50
Mean_Matching,NN,0.380945592839864,30,1500,50
Mean_Matching,W1_to_target,0.3832562902243831,30,1500,50
OT_Calibration,XGBoost,0.792705217040569,30,1500,50
OT_Calibration,KRR,0.817774421094793,30,1500,50
OT_Calibration,NN,0.8241621530279093,30,1500,50
OT_Calibration,W1_to_target,0.1578039597223124,30,1500,50
TLCQM,XGBoost,0.4418735795091488,30,1500,50
TLCQM,KRR,0.4426022424486096,30,1500,50
TLCQM,NN,0.4260041177564475,30,1500,50
TLCQM,W1_to_target,0.0551031227782026,30,1500,50
TLCQM,AvgPinball,0.197911264877495,30,1500,50
TLCQM,CRPS,0.3612174635429132,30,1500,50
Engression_Only,XGBoost,1.006408465398508,1,100,100
Engression_Only,KRR,0.8010049874500034,1,100,100
Engression_Only,NN,1.6634905630843908,1,100,100
Engression_Only,W1_to_target,2.043961817193258,1,100,100
Mean_Matching,XGBoost,0.3128943118176799,1,100,100
Mean_Matching,KRR,0.2951709234699705,1,100,100
Mean_Matching,NN,0.3182166749771351,1,100,100
Mean_Matching,W1_to_target,0.401920450920764,1,100,100
OT_Calibration,XGBoost,0.3154030829279308,1,100,100
OT_Calibration,KRR,0.3750276721580158,1,100,100
OT_Calibration,NN,0.3909884357577563,1,100,100
OT_Calibration,W1_to_target,0.5002938496703433,1,100,100
TLCQM,XGBoost,0.3042977715773901,1,100,100
TLCQM,KRR,0.3177813044043812,1,100,100
TLCQM,NN,0.3278191833998281,1,100,100
TLCQM,W1_to_target,0.048395925787236,1,100,100
TLCQM,AvgPinball,0.1912269409152257,1,100,100
TLCQM,CRPS,0.3507639378102704,1,100,100
Engression_Only,XGBoost,2.9550311702587297,2,200,100
Engression_Only,KRR,1.0061363532461385,2,200,100
Engression_Only,NN,1.5170243257377138,2,200,100
Engression_Only,W1_to_target,1.9598881025410595,2,200,100
Mean_Matching,XGBoost,0.3030707232978274,2,200,100
Mean_Matching,KRR,0.2941644641902746,2,200,100
Mean_Matching,NN,0.3127396919916836,2,200,100
Mean_Matching,W1_to_target,0.2695630408979876,2,200,100
OT_Calibration,XGBoost,0.3510936813455509,2,200,100
OT_Calibration,KRR,0.3770219887283748,2,200,100
OT_Calibration,NN,0.4112879303497944,2,200,100
OT_Calibration,W1_to_target,0.6689734314401818,2,200,100
TLCQM,XGBoost,0.3056551367815865,2,200,100
TLCQM,KRR,0.2888454008916368,2,200,100
TLCQM,NN,0.301503617981797,2,200,100
TLCQM,W1_to_target,0.0472482844818586,2,200,100
TLCQM,AvgPinball,0.1576866760467907,2,200,100
TLCQM,CRPS,0.2888085192722934,2,200,100
Engression_Only,XGBoost,2.797820235786282,5,500,100
Engression_Only,KRR,1.431607857222824,5,500,100
Engression_Only,NN,2.535226064233082,5,500,100
Engression_Only,W1_to_target,1.956625566657614,5,500,100
Mean_Matching,XGBoost,0.2978348115358508,5,500,100
Mean_Matching,KRR,0.2933454973869338,5,500,100
Mean_Matching,NN,0.300530075178688,5,500,100
Mean_Matching,W1_to_target,0.2546205897795272,5,500,100
OT_Calibration,XGBoost,0.3942658408032178,5,500,100
OT_Calibration,KRR,0.4264005923084514,5,500,100
OT_Calibration,NN,0.4568767820723537,5,500,100
OT_Calibration,W1_to_target,0.5348240026020246,5,500,100
TLCQM,XGBoost,0.298344065997439,5,500,100
TLCQM,KRR,0.2935131285235112,5,500,100
TLCQM,NN,0.3002693352043595,5,500,100
TLCQM,W1_to_target,0.0500868565850579,5,500,100
TLCQM,AvgPinball,0.1596640538944222,5,500,100
TLCQM,CRPS,0.292004225219315,5,500,100
Engression_Only,XGBoost,3.1504950476042706,10,1000,100
Engression_Only,KRR,1.6321001671141169,10,1000,100
Engression_Only,NN,2.6833314796376038,10,1000,100
Engression_Only,W1_to_target,1.9497672871362288,10,1000,100
Mean_Matching,XGBoost,0.2838645551982377,10,1000,100
Mean_Matching,KRR,0.2813752431004774,10,1000,100
Mean_Matching,NN,0.288855898717906,10,1000,100
Mean_Matching,W1_to_target,0.3356195322919457,10,1000,100
OT_Calibration,XGBoost,0.4294285050653133,10,1000,100
OT_Calibration,KRR,0.4402503006952495,10,1000,100
OT_Calibration,NN,0.4999660588657625,10,1000,100
OT_Calibration,W1_to_target,0.3873752908618353,10,1000,100
TLCQM,XGBoost,0.2911127638957063,10,1000,100
TLCQM,KRR,0.2832387035968922,10,1000,100
TLCQM,NN,0.2942507996928042,10,1000,100
TLCQM,W1_to_target,0.058011941093721,10,1000,100
TLCQM,AvgPinball,0.1620690763331586,10,1000,100
TLCQM,CRPS,0.2965358415394759,10,1000,100
Engression_Only,XGBoost,3.5372832725386,15,1500,100
Engression_Only,KRR,2.498006946984919,15,1500,100
Engression_Only,NN,3.6793502161714606,15,1500,100
Engression_Only,W1_to_target,2.0621189050665563,15,1500,100
Mean_Matching,XGBoost,0.2963290767840515,15,1500,100
Mean_Matching,KRR,0.2957857869778236,15,1500,100
Mean_Matching,NN,0.2995654945540268,15,1500,100
Mean_Matching,W1_to_target,0.2861776454430871,15,1500,100
OT_Calibration,XGBoost,0.5487494259720499,15,1500,100
OT_Calibration,KRR,0.5397976394521151,15,1500,100
OT_Calibration,NN,0.5339020650402196,15,1500,100
OT_Calibration,W1_to_target,0.1682951650925254,15,1500,100
TLCQM,XGBoost,0.2996928818514818,15,1500,100
TLCQM,KRR,0.2962616589124484,15,1500,100
TLCQM,NN,0.3027347986850188,15,1500,100
TLCQM,W1_to_target,0.0537729497719002,15,1500,100
TLCQM,AvgPinball,0.1570094531750853,15,1500,100
TLCQM,CRPS,0.2872824235506653,15,1500,100
Engression_Only,XGBoost,3.63338359633716,20,2000,100
Engression_Only,KRR,2.282627797515206,20,2000,100
Engression_Only,NN,3.779563946913587,20,2000,100
Engression_Only,W1_to_target,2.015713691258358,20,2000,100
Mean_Matching,XGBoost,0.2923084331911085,20,2000,100
Mean_Matching,KRR,0.2862748048656659,20,2000,100
Mean_Matching,NN,0.2926503485352685,20,2000,100
Mean_Matching,W1_to_target,0.303064307282811,20,2000,100
OT_Calibration,XGBoost,0.5840035432008941,20,2000,100
OT_Calibration,KRR,0.58435437910154,20,2000,100
OT_Calibration,NN,0.5933973269943685,20,2000,100
OT_Calibration,W1_to_target,0.1591608676778531,20,2000,100
TLCQM,XGBoost,0.2953660752745404,20,2000,100
TLCQM,KRR,0.287800540421983,20,2000,100
TLCQM,NN,0.2984395671198537,20,2000,100
TLCQM,W1_to_target,0.0524375447599563,20,2000,100
TLCQM,AvgPinball,0.1570805396868692,20,2000,100
TLCQM,CRPS,0.2873404497053021,20,2000,100
Engression_Only,XGBoost,3.778600136775312,30,3000,100
Engression_Only,KRR,3.059130456317064,30,3000,100
Engression_Only,NN,4.296832801600797,30,3000,100
Engression_Only,W1_to_target,1.989791351186348,30,3000,100
Mean_Matching,XGBoost,0.3027564940506995,30,3000,100
Mean_Matching,KRR,0.2955019802698719,30,3000,100
Mean_Matching,NN,0.3039938757040211,30,3000,100
Mean_Matching,W1_to_target,0.2988964644155108,30,3000,100
OT_Calibration,XGBoost,0.700132501951277,30,3000,100
OT_Calibration,KRR,0.6394957730281773,30,3000,100
OT_Calibration,NN,0.7175765439705062,30,3000,100
OT_Calibration,W1_to_target,0.3795267442177611,30,3000,100
TLCQM,XGBoost,0.3030860721261683,30,3000,100
TLCQM,KRR,0.2968161891663418,30,3000,100
TLCQM,NN,0.3053777123069648,30,3000,100
TLCQM,W1_to_target,0.0523761760116771,30,3000,100
TLCQM,AvgPinball,0.1541957693273418,30,3000,100
TLCQM,CRPS,0.2816911581455577,30,3000,100
Engression_Only,XGBoost,0.6926737119103945,1,150,150
Engression_Only,KRR,0.6332467535776358,1,150,150
Engression_Only,NN,0.7406888355953958,1,150,150
Engression_Only,W1_to_target,1.877672906980614,1,150,150
Mean_Matching,XGBoost,0.3065507321346414,1,150,150
Mean_Matching,KRR,0.315564232236308,1,150,150
Mean_Matching,NN,0.3049891026528001,1,150,150
Mean_Matching,W1_to_target,0.3602142034103442,1,150,150
OT_Calibration,XGBoost,0.343372129773729,1,150,150
OT_Calibration,KRR,0.3730223437404928,1,150,150
OT_Calibration,NN,0.3830855787791261,1,150,150
OT_Calibration,W1_to_target,0.1963501949027836,1,150,150
TLCQM,XGBoost,0.3263772864012368,1,150,150
TLCQM,KRR,0.3274426430528911,1,150,150
TLCQM,NN,0.323468123169595,1,150,150
TLCQM,W1_to_target,0.0397419364104334,1,150,150
TLCQM,AvgPinball,0.1851784866294085,1,150,150
TLCQM,CRPS,0.3398077958194529,1,150,150
Engression_Only,XGBoost,2.281713590326839,2,300,150
Engression_Only,KRR,0.9789055963865418,2,300,150
Engression_Only,NN,1.679703362993026,2,300,150
Engression_Only,W1_to_target,2.0210985639733456,2,300,150
Mean_Matching,XGBoost,0.2973147483602786,2,300,150
Mean_Matching,KRR,0.2998619995200833,2,300,150
Mean_Matching,NN,0.2871451859306101,2,300,150
Mean_Matching,W1_to_target,0.3025126705288709,2,300,150
OT_Calibration,XGBoost,0.3482633939031001,2,300,150
OT_Calibration,KRR,0.3993503529178844,2,300,150
OT_Calibration,NN,0.4039798005991948,2,300,150
OT_Calibration,W1_to_target,0.5019355689842915,2,300,150
TLCQM,XGBoost,0.2951519308830458,2,300,150
TLCQM,KRR,0.3033397686336619,2,300,150
TLCQM,NN,0.2984075244969593,2,300,150
TLCQM,W1_to_target,0.0398662154650406,2,300,150
TLCQM,AvgPinball,0.1699303651819915,2,300,150
TLCQM,CRPS,0.3104585699102356,2,300,150
Engression_Only,XGBoost,3.13241638367122,5,750,150
Engression_Only,KRR,1.509051126425872,5,750,150
Engression_Only,NN,2.3135799591443966,5,750,150
Engression_Only,W1_to_target,2.009694950188872,5,750,150
Mean_Matching,XGBoost,0.3154579431281901,5,750,150
Mean_Matching,KRR,0.3121457808540086,5,750,150
Mean_Matching,NN,0.3092527804847316,5,750,150
Mean_Matching,W1_to_target,0.4102718473795366,5,750,150
OT_Calibration,XGBoost,0.4312882235279447,5,750,150
OT_Calibration,KRR,0.4577475716269955,5,750,150
OT_Calibration,NN,0.435698443404284,5,750,150
OT_Calibration,W1_to_target,0.4760892148851756,5,750,150
TLCQM,XGBoost,0.3176009853578697,5,750,150
TLCQM,KRR,0.3217474368534854,5,750,150
TLCQM,NN,0.3175815019118377,5,750,150
TLCQM,W1_to_target,0.0403775207417874,5,750,150
TLCQM,AvgPinball,0.1726827086950341,5,750,150
TLCQM,CRPS,0.3150588152017953,5,750,150
Engression_Only,XGBoost,3.3107028683969864,10,1500,150
Engression_Only,KRR,2.1028513081663727,10,1500,150
Engression_Only,NN,3.07061779011031,10,1500,150
Engression_Only,W1_to_target,2.031707232464551,10,1500,150
Mean_Matching,XGBoost,0.3150390824734727,10,1500,150
Mean_Matching,KRR,0.3043389659017003,10,1500,150
Mean_Matching,NN,0.31016771862789,10,1500,150
Mean_Matching,W1_to_target,0.3352160396251374,10,1500,150
OT_Calibration,XGBoost,0.4660939512727265,10,1500,150
OT_Calibration,KRR,0.4880658013067953,10,1500,150
OT_Calibration,NN,0.5008236070612498,10,1500,150
OT_Calibration,W1_to_target,0.0604006579370313,10,1500,150
TLCQM,XGBoost,0.3063646500270422,10,1500,150
TLCQM,KRR,0.3002568844446251,10,1500,150
TLCQM,NN,0.3015320648879785,10,1500,150
TLCQM,W1_to_target,0.0400318195908616,10,1500,150
TLCQM,AvgPinball,0.1687415341870274,10,1500,150
TLCQM,CRPS,0.3083056004370244,10,1500,150
Engression_Only,XGBoost,3.4666543152796256,15,2250,150
Engression_Only,KRR,2.1297158505058897,15,2250,150
Engression_Only,NN,3.6060037981806,15,2250,150
Engression_Only,W1_to_target,2.034946249884956,15,2250,150
Mean_Matching,XGBoost,0.3031147674247366,15,2250,150
Mean_Matching,KRR,0.292410604312602,15,2250,150
Mean_Matching,NN,0.3030300726893267,15,2250,150
Mean_Matching,W1_to_target,0.2562666988127135,15,2250,150
OT_Calibration,XGBoost,0.65433172584807,15,2250,150
OT_Calibration,KRR,0.5943672964860757,15,2250,150
OT_Calibration,NN,0.6426439101241058,15,2250,150
OT_Calibration,W1_to_target,0.1664602638631053,15,2250,150
TLCQM,XGBoost,0.2923581255505338,15,2250,150
TLCQM,KRR,0.288575810323563,15,2250,150
TLCQM,NN,0.2864482336732412,15,2250,150
TLCQM,W1_to_target,0.0436254211483356,15,2250,150
TLCQM,AvgPinball,0.1701992009190115,15,2250,150
TLCQM,CRPS,0.3107881054432038,15,2250,150
Engression_Only,XGBoost,3.667069165712556,20,3000,150
Engression_Only,KRR,2.762233958034579,20,3000,150
Engression_Only,NN,4.152084922447334,20,3000,150
Engression_Only,W1_to_target,2.03789030623109,20,3000,150
Mean_Matching,XGBoost,0.3022765310691105,20,3000,150
Mean_Matching,KRR,0.29679888890404,20,3000,150
Mean_Matching,NN,0.3013500715969661,20,3000,150
Mean_Matching,W1_to_target,0.377574296128349,20,3000,150
OT_Calibration,XGBoost,0.6418503222894366,20,3000,150
OT_Calibration,KRR,0.6008137006533997,20,3000,150
OT_Calibration,NN,0.6697609350911402,20,3000,150
OT_Calibration,W1_to_target,0.3251194534056768,20,3000,150
TLCQM,XGBoost,0.299932384745852,20,3000,150
TLCQM,KRR,0.2922294139333148,20,3000,150
TLCQM,NN,0.300062838393538,20,3000,150
TLCQM,W1_to_target,0.0419371935053619,20,3000,150
TLCQM,AvgPinball,0.1730708923850484,20,3000,150
TLCQM,CRPS,0.3160651614599002,20,3000,150
Engression_Only,XGBoost,3.3747835483599857,30,4500,150
Engression_Only,KRR,2.493698778191928,30,4500,150
Engression_Only,NN,3.585733302475107,30,4500,150
Engression_Only,W1_to_target,2.0471108027942093,30,4500,150
Mean_Matching,XGBoost,0.2986088659799658,30,4500,150
Mean_Matching,KRR,0.2847765562710118,30,4500,150
Mean_Matching,NN,0.2966832960758574,30,4500,150
Mean_Matching,W1_to_target,0.2105596800625357,30,4500,150
OT_Calibration,XGBoost,0.6704738378795546,30,4500,150
OT_Calibration,KRR,0.6301116453126445,30,4500,150
OT_Calibration,NN,0.6900877565258922,30,4500,150
OT_Calibration,W1_to_target,0.3043514891953466,30,4500,150
TLCQM,XGBoost,0.2919106537919217,30,4500,150
TLCQM,KRR,0.2887019440645254,30,4500,150
TLCQM,NN,0.2929357923176379,30,4500,150
TLCQM,W1_to_target,0.0411535086759598,30,4500,150
TLCQM,AvgPinball,0.1723393501144039,30,4500,150
TLCQM,CRPS,0.3146817542625423,30,4500,150
Engression_Only,XGBoost,0.7349498697664782,1,50,50
Engression_Only,KRR,0.5928064336390003,1,50,50
Engression_Only,NN,0.7529674226775146,1,50,50
Engression_Only,W1_to_target,1.9208323272495205,1,50,50
Mean_Matching,XGBoost,0.3074476583395072,1,50,50
Mean_Matching,KRR,0.3320088606258512,1,50,50
Mean_Matching,NN,0.3270617039553612,1,50,50
Mean_Matching,W1_to_target,0.2856671607980287,1,50,50
OT_Calibration,XGBoost,0.3634707705804456,1,50,50
OT_Calibration,KRR,0.3577205658061719,1,50,50
