Method,MSE,source_size,target_size,alpha
KRR_Mixup_Comb,0.8622636207438037,200,100,0.5
NN_Mixup_Comb,0.3677742944111862,200,100,0.5
XGBoost_Mixup_Comb,0.3391161831269109,200,100,0.6
KRR_Mixup_Comb,0.6216022144775828,200,100,0.6
NN_Mixup_Comb,0.3524979316056685,200,100,0.6
XGBoost_Mixup_Comb,0.3371048327940837,200,100,0.8
KRR_Mixup_Comb,0.630689892121916,200,100,0.8
NN_Mixup_Comb,0.3441029605252217,200,100,0.8
XGBoost_Mixup_Comb,0.3404442964209727,500,100,0.2
KRR_Mixup_Comb,1.1588735202540463,500,100,0.2
NN_Mixup_Comb,0.3766953919970436,500,100,0.2
XGBoost_Mixup_Comb,0.3373134596945494,500,100,0.4
KRR_Mixup_Comb,0.7229231499412666,500,100,0.4
NN_Mixup_Comb,0.359085463516869,500,100,0.4
XGBoost_Mixup_Comb,0.3467129446477853,500,100,0.5
KRR_Mixup_Comb,0.893174038558051,500,100,0.5
NN_Mixup_Comb,0.3778316184716458,500,100,0.5
XGBoost_Mixup_Comb,0.34580328440508,500,100,0.6
KRR_Mixup_Comb,0.6157580817603445,500,100,0.6
NN_Mixup_Comb,0.3599677723804363,500,100,0.6
XGBoost_Mixup_Comb,0.339475079820638,500,100,0.8
KRR_Mixup_Comb,0.6217576235594111,500,100,0.8
NN_Mixup_Comb,0.3551883108957008,500,100,0.8
XGBoost_Mixup_Comb,0.3416255004097809,1000,100,0.2
KRR_Mixup_Comb,1.244395577414162,1000,100,0.2
NN_Mixup_Comb,0.3856373434707166,1000,100,0.2
XGBoost_Mixup_Comb,0.3385252956714994,1000,100,0.4
KRR_Mixup_Comb,0.7765007747732764,1000,100,0.4
NN_Mixup_Comb,0.3708272660656572,1000,100,0.4
XGBoost_Mixup_Comb,0.3487289584564136,1000,100,0.5
KRR_Mixup_Comb,0.9868376034715228,1000,100,0.5
NN_Mixup_Comb,0.3928523777996864,1000,100,0.5
XGBoost_Mixup_Comb,0.3501407281247983,1000,100,0.6
KRR_Mixup_Comb,0.6791116299153808,1000,100,0.6
NN_Mixup_Comb,0.3657612976171355,1000,100,0.6
XGBoost_Mixup_Comb,0.3430165839578489,1000,100,0.8
KRR_Mixup_Comb,0.6915384857406681,1000,100,0.8
NN_Mixup_Comb,0.369281327156737,1000,100,0.8
XGBoost_Mixup_Comb,0.3317876660073032,1500,100,0.2
KRR_Mixup_Comb,1.388547153077969,1500,100,0.2
NN_Mixup_Comb,0.3748884655512863,1500,100,0.2
XGBoost_Mixup_Comb,0.3289601860909819,1500,100,0.4
KRR_Mixup_Comb,0.7643000450678382,1500,100,0.4
NN_Mixup_Comb,0.3643385049729758,1500,100,0.4
XGBoost_Mixup_Comb,0.3377827237792241,1500,100,0.5
KRR_Mixup_Comb,0.9048331364901128,1500,100,0.5
NN_Mixup_Comb,0.3843139062227354,1500,100,0.5
XGBoost_Mixup_Comb,0.3347356407614817,1500,100,0.6
KRR_Mixup_Comb,0.6650930725045092,1500,100,0.6
NN_Mixup_Comb,0.3620401748794523,1500,100,0.6
XGBoost_Mixup_Comb,0.3344448657069639,1500,100,0.8
KRR_Mixup_Comb,0.6915078651664064,1500,100,0.8
NN_Mixup_Comb,0.3558185521694918,1500,100,0.8
XGBoost_Mixup_Comb,0.3353524744324331,2000,100,0.2
KRR_Mixup_Comb,1.2843871602171255,2000,100,0.2
NN_Mixup_Comb,0.3712879744466186,2000,100,0.2
XGBoost_Mixup_Comb,0.3369092229149515,2000,100,0.4
KRR_Mixup_Comb,0.7479246702536659,2000,100,0.4
NN_Mixup_Comb,0.3558344770256515,2000,100,0.4
XGBoost_Mixup_Comb,0.3501448958520984,2000,100,0.5
KRR_Mixup_Comb,0.9552652805532308,2000,100,0.5
NN_Mixup_Comb,0.375570549817519,2000,100,0.5
XGBoost_Mixup_Comb,0.346848151464273,2000,100,0.6
KRR_Mixup_Comb,0.6766695802065306,2000,100,0.6
NN_Mixup_Comb,0.3576478184638292,2000,100,0.6
XGBoost_Mixup_Comb,0.3410548938414794,2000,100,0.8
KRR_Mixup_Comb,0.7043466833969794,2000,100,0.8
NN_Mixup_Comb,0.3471565470257644,2000,100,0.8
XGBoost_Mixup_Comb,0.3246929250107557,3000,100,0.2
KRR_Mixup_Comb,1.4061623204670552,3000,100,0.2
NN_Mixup_Comb,0.3707317307936629,3000,100,0.2
XGBoost_Mixup_Comb,0.3209958074298412,3000,100,0.4
KRR_Mixup_Comb,0.7882546195466287,3000,100,0.4
NN_Mixup_Comb,0.3502604457867803,3000,100,0.4
XGBoost_Mixup_Comb,0.3347660727451708,3000,100,0.5
KRR_Mixup_Comb,1.0009997971669309,3000,100,0.5
NN_Mixup_Comb,0.3692655343444836,3000,100,0.5
XGBoost_Mixup_Comb,0.3276828769765481,3000,100,0.6
KRR_Mixup_Comb,0.6801186638688822,3000,100,0.6
NN_Mixup_Comb,0.3479253342234001,3000,100,0.6
XGBoost_Mixup_Comb,0.3253814553124021,3000,100,0.8
KRR_Mixup_Comb,0.6568563782435363,3000,100,0.8
NN_Mixup_Comb,0.3495862813453845,3000,100,0.8
XGBoost_Mixup_Comb,0.3456594319204288,150,150,0.2
KRR_Mixup_Comb,3.8443404171276936,150,150,0.2
NN_Mixup_Comb,0.4215425761277533,150,150,0.2
XGBoost_Mixup_Comb,0.3460714766161213,150,150,0.4
KRR_Mixup_Comb,0.9290331157355884,150,150,0.4
NN_Mixup_Comb,0.3967556675425013,150,150,0.4
XGBoost_Mixup_Comb,0.3481619918118069,150,150,0.5
KRR_Mixup_Comb,1.1174135338463222,150,150,0.5
NN_Mixup_Comb,0.4012033354092678,150,150,0.5
XGBoost_Mixup_Comb,0.3370443498734793,150,150,0.6
KRR_Mixup_Comb,1.6683635386830131,150,150,0.6
NN_Mixup_Comb,0.4239343397707824,150,150,0.6
XGBoost_Mixup_Comb,0.3289895080712157,150,150,0.8
KRR_Mixup_Comb,0.4875539420220899,150,150,0.8
NN_Mixup_Comb,0.3927064158222977,150,150,0.8
XGBoost_Mixup_Comb,0.3432344825280295,300,150,0.2
KRR_Mixup_Comb,3.840747984928696,300,150,0.2
NN_Mixup_Comb,0.42899284703308,300,150,0.2
XGBoost_Mixup_Comb,0.3497047124036662,300,150,0.4
KRR_Mixup_Comb,0.9659215404665974,300,150,0.4
NN_Mixup_Comb,0.3986966032993499,300,150,0.4
XGBoost_Mixup_Comb,0.3481142867447502,300,150,0.5
KRR_Mixup_Comb,1.118226177391067,300,150,0.5
NN_Mixup_Comb,0.4031883944408504,300,150,0.5
XGBoost_Mixup_Comb,0.3416846119940426,300,150,0.6
KRR_Mixup_Comb,1.6876105352460948,300,150,0.6
NN_Mixup_Comb,0.4258819138986776,300,150,0.6
XGBoost_Mixup_Comb,0.3275095289820761,300,150,0.8
KRR_Mixup_Comb,0.4947627624103337,300,150,0.8
NN_Mixup_Comb,0.3899161939242953,300,150,0.8
XGBoost_Mixup_Comb,0.3475439459581128,750,150,0.2
KRR_Mixup_Comb,3.3928985631596698,750,150,0.2
NN_Mixup_Comb,0.4236011649076352,750,150,0.2
XGBoost_Mixup_Comb,0.3546670642668553,750,150,0.4
KRR_Mixup_Comb,0.9936816654204784,750,150,0.4
NN_Mixup_Comb,0.4046752883023977,750,150,0.4
XGBoost_Mixup_Comb,0.3533734998923307,750,150,0.5
KRR_Mixup_Comb,1.1677505825486576,750,150,0.5
NN_Mixup_Comb,0.4083141423680513,750,150,0.5
XGBoost_Mixup_Comb,0.3358307519214501,750,150,0.6
KRR_Mixup_Comb,1.509306589104755,750,150,0.6
NN_Mixup_Comb,0.4198615479388766,750,150,0.6
XGBoost_Mixup_Comb,0.339244676694066,750,150,0.8
KRR_Mixup_Comb,0.4922339630107112,750,150,0.8
NN_Mixup_Comb,0.3963289116102272,750,150,0.8
XGBoost_Mixup_Comb,0.3574214271686322,1500,150,0.2
KRR_Mixup_Comb,3.3153136630297286,1500,150,0.2
NN_Mixup_Comb,0.4424037963862421,1500,150,0.2
XGBoost_Mixup_Comb,0.3468792648743781,1500,150,0.4
KRR_Mixup_Comb,0.9549385459490332,1500,150,0.4
NN_Mixup_Comb,0.4127896896379817,1500,150,0.4
XGBoost_Mixup_Comb,0.3554689043842707,1500,150,0.5
KRR_Mixup_Comb,1.130322366080959,1500,150,0.5
NN_Mixup_Comb,0.4144843296523234,1500,150,0.5
XGBoost_Mixup_Comb,0.3451474192430284,1500,150,0.6
KRR_Mixup_Comb,1.424600144281945,1500,150,0.6
NN_Mixup_Comb,0.4375537538501606,1500,150,0.6
XGBoost_Mixup_Comb,0.3402649637360689,1500,150,0.8
KRR_Mixup_Comb,0.5046498420068497,1500,150,0.8
NN_Mixup_Comb,0.4011988748153152,1500,150,0.8
XGBoost_Mixup_Comb,0.3679742435614696,2250,150,0.2
KRR_Mixup_Comb,2.925600396336258,2250,150,0.2
NN_Mixup_Comb,0.4483685838820231,2250,150,0.2
XGBoost_Mixup_Comb,0.3615827033586261,2250,150,0.4
KRR_Mixup_Comb,0.8618317757412142,2250,150,0.4
NN_Mixup_Comb,0.4163624314237725,2250,150,0.4
XGBoost_Mixup_Comb,0.3642695156047432,2250,150,0.5
KRR_Mixup_Comb,0.9904553711644082,2250,150,0.5
NN_Mixup_Comb,0.4191904601122911,2250,150,0.5
XGBoost_Mixup_Comb,0.3520871116167004,2250,150,0.6
KRR_Mixup_Comb,1.3099211482083666,2250,150,0.6
NN_Mixup_Comb,0.4375984063605026,2250,150,0.6
XGBoost_Mixup_Comb,0.345615284528326,2250,150,0.8
KRR_Mixup_Comb,0.4787060809815982,2250,150,0.8
NN_Mixup_Comb,0.4052415124045648,2250,150,0.8
XGBoost_Mixup_Comb,0.3703727658017072,3000,150,0.2
KRR_Mixup_Comb,3.395452884269912,3000,150,0.2
NN_Mixup_Comb,0.4391553654830291,3000,150,0.2
XGBoost_Mixup_Comb,0.3613380567225123,3000,150,0.4
KRR_Mixup_Comb,0.874358244767288,3000,150,0.4
NN_Mixup_Comb,0.4026408915601545,3000,150,0.4
XGBoost_Mixup_Comb,0.3627026528638516,3000,150,0.5
KRR_Mixup_Comb,1.0350181732602106,3000,150,0.5
NN_Mixup_Comb,0.414451333690031,3000,150,0.5
XGBoost_Mixup_Comb,0.3543535812080269,3000,150,0.6
KRR_Mixup_Comb,1.4437384595480738,3000,150,0.6
NN_Mixup_Comb,0.4184152514450537,3000,150,0.6
XGBoost_Mixup_Comb,0.3431401110387418,3000,150,0.8
KRR_Mixup_Comb,0.4800444642589386,3000,150,0.8
NN_Mixup_Comb,0.398787686211678,3000,150,0.8
XGBoost_Mixup_Comb,0.365732143370155,4500,150,0.2
KRR_Mixup_Comb,3.214077955134419,4500,150,0.2
NN_Mixup_Comb,0.4354458914080834,4500,150,0.2
XGBoost_Mixup_Comb,0.3623007137879298,4500,150,0.4
KRR_Mixup_Comb,0.8943394036478965,4500,150,0.4
NN_Mixup_Comb,0.4105103513287971,4500,150,0.4
XGBoost_Mixup_Comb,0.3641879652576692,4500,150,0.5
KRR_Mixup_Comb,0.976599055901602,4500,150,0.5
NN_Mixup_Comb,0.4096965276607024,4500,150,0.5
XGBoost_Mixup_Comb,0.3507084661497683,4500,150,0.6
KRR_Mixup_Comb,1.3883243963226235,4500,150,0.6
NN_Mixup_Comb,0.4285483746737675,4500,150,0.6
XGBoost_Mixup_Comb,0.3428060950397724,4500,150,0.8
KRR_Mixup_Comb,0.4909424133148413,4500,150,0.8
NN_Mixup_Comb,0.3939567749722982,4500,150,0.8
XGBoost_Mixup_Comb,0.3432583593554333,50,50,0.2
KRR_Mixup_Comb,0.7519433735754434,50,50,0.2
NN_Mixup_Comb,0.4047482031536702,50,50,0.2
XGBoost_Mixup_Comb,0.3391921102934377,50,50,0.4
KRR_Mixup_Comb,1.1166380170288537,50,50,0.4
NN_Mixup_Comb,0.3803501376913888,50,50,0.4
XGBoost_Mixup_Comb,0.335811690915574,50,50,0.5
KRR_Mixup_Comb,0.7641915578202061,50,50,0.5
NN_Mixup_Comb,0.4065266656379651,50,50,0.5
XGBoost_Mixup_Comb,0.3272587897911056,50,50,0.6
KRR_Mixup_Comb,0.5187663647085555,50,50,0.6
NN_Mixup_Comb,0.3835510265573395,50,50,0.6
XGBoost_Mixup_Comb,0.3490861923866224,50,50,0.8
KRR_Mixup_Comb,0.6203306575593008,50,50,0.8
NN_Mixup_Comb,0.3877569957677669,50,50,0.8
XGBoost_Mixup_Comb,0.3458612719549296,100,50,0.2
KRR_Mixup_Comb,0.7330953897170103,100,50,0.2
NN_Mixup_Comb,0.3997327946743836,100,50,0.2
XGBoost_Mixup_Comb,0.3419607076611282,100,50,0.4
KRR_Mixup_Comb,1.0955739350914209,100,50,0.4
NN_Mixup_Comb,0.3753818836173364,100,50,0.4
XGBoost_Mixup_Comb,0.3406171983557834,100,50,0.5
KRR_Mixup_Comb,0.7435956062118566,100,50,0.5
NN_Mixup_Comb,0.4032897988961902,100,50,0.5
XGBoost_Mixup_Comb,0.3347802757901765,100,50,0.6
KRR_Mixup_Comb,0.5063149456234168,100,50,0.6
NN_Mixup_Comb,0.3758058442197971,100,50,0.6
XGBoost_Mixup_Comb,0.3519861264969004,100,50,0.8
KRR_Mixup_Comb,0.6102026882777042,100,50,0.8
NN_Mixup_Comb,0.3833522098950191,100,50,0.8
XGBoost_Mixup_Comb,0.3440412585000305,250,50,0.2
KRR_Mixup_Comb,0.7617517264146305,250,50,0.2
NN_Mixup_Comb,0.4086629966543191,250,50,0.2
XGBoost_Mixup_Comb,0.3374407191047194,250,50,0.4
KRR_Mixup_Comb,1.1150764256814238,250,50,0.4
NN_Mixup_Comb,0.3818496688734352,250,50,0.4
XGBoost_Mixup_Comb,0.3341453703163717,250,50,0.5
KRR_Mixup_Comb,0.7629574827421317,250,50,0.5
NN_Mixup_Comb,0.4120711832453059,250,50,0.5
XGBoost_Mixup_Comb,0.3358913478527446,250,50,0.6
KRR_Mixup_Comb,0.520890931668534,250,50,0.6
NN_Mixup_Comb,0.385124694679183,250,50,0.6
XGBoost_Mixup_Comb,0.3509814397315504,250,50,0.8
KRR_Mixup_Comb,0.6439394554174405,250,50,0.8
NN_Mixup_Comb,0.3925569832377059,250,50,0.8
XGBoost_Mixup_Comb,0.3502381308788777,500,50,0.2
KRR_Mixup_Comb,0.7594271378112158,500,50,0.2
NN_Mixup_Comb,0.4181950011169278,500,50,0.2
XGBoost_Mixup_Comb,0.3417185370028393,500,50,0.4
KRR_Mixup_Comb,1.1597715360295393,500,50,0.4
NN_Mixup_Comb,0.3928164507432012,500,50,0.4
XGBoost_Mixup_Comb,0.3439052620919201,500,50,0.5
KRR_Mixup_Comb,0.7710230229612535,500,50,0.5
NN_Mixup_Comb,0.4213279431710071,500,50,0.5
XGBoost_Mixup_Comb,0.3360522170945342,500,50,0.6
KRR_Mixup_Comb,0.5182225457186873,500,50,0.6
NN_Mixup_Comb,0.3936880670672447,500,50,0.6
XGBoost_Mixup_Comb,0.3572995763408086,500,50,0.8
KRR_Mixup_Comb,0.6338237352374169,500,50,0.8
NN_Mixup_Comb,0.3994299031767082,500,50,0.8
XGBoost_Mixup_Comb,0.3509056142544629,750,50,0.2
KRR_Mixup_Comb,0.8032195962025548,750,50,0.2
NN_Mixup_Comb,0.4265228782699695,750,50,0.2
XGBoost_Mixup_Comb,0.3495796361395438,750,50,0.4
KRR_Mixup_Comb,1.269746063018062,750,50,0.4
NN_Mixup_Comb,0.3987228164933438,750,50,0.4
XGBoost_Mixup_Comb,0.3526306028693414,750,50,0.5
KRR_Mixup_Comb,0.8142075844275753,750,50,0.5
NN_Mixup_Comb,0.4277582352464593,750,50,0.5
XGBoost_Mixup_Comb,0.3458758279836623,750,50,0.6
KRR_Mixup_Comb,0.5330715366713102,750,50,0.6
NN_Mixup_Comb,0.4009621287415212,750,50,0.6
XGBoost_Mixup_Comb,0.3584917599584166,750,50,0.8
KRR_Mixup_Comb,0.6590903146826129,750,50,0.8
NN_Mixup_Comb,0.4056736448565463,750,50,0.8
XGBoost_Mixup_Comb,0.3469518944988351,1000,50,0.2
KRR_Mixup_Comb,0.8212821805402177,1000,50,0.2
NN_Mixup_Comb,0.4232645249858863,1000,50,0.2
XGBoost_Mixup_Comb,0.3376976761308088,1000,50,0.4
KRR_Mixup_Comb,1.2265499811048928,1000,50,0.4
NN_Mixup_Comb,0.390164453278839,1000,50,0.4
XGBoost_Mixup_Comb,0.3404907007472386,1000,50,0.5
KRR_Mixup_Comb,0.8121337094704864,1000,50,0.5
NN_Mixup_Comb,0.4188024955054825,1000,50,0.5
XGBoost_Mixup_Comb,0.3303296352572804,1000,50,0.6
KRR_Mixup_Comb,0.5369517848597513,1000,50,0.6
NN_Mixup_Comb,0.3949184805144493,1000,50,0.6
XGBoost_Mixup_Comb,0.3511512567309717,1000,50,0.8
KRR_Mixup_Comb,0.6487487520302414,1000,50,0.8
NN_Mixup_Comb,0.4004560111642093,1000,50,0.8
XGBoost_Mixup_Comb,0.3753396172299584,1500,50,0.2
KRR_Mixup_Comb,0.8013233484271418,1500,50,0.2
NN_Mixup_Comb,0.432535334013633,1500,50,0.2
XGBoost_Mixup_Comb,0.3661689535598535,1500,50,0.4
KRR_Mixup_Comb,1.1663301824928118,1500,50,0.4
NN_Mixup_Comb,0.4093222975804286,1500,50,0.4
XGBoost_Mixup_Comb,0.3683660872589817,1500,50,0.5
KRR_Mixup_Comb,0.7805342911027063,1500,50,0.5
NN_Mixup_Comb,0.4334851807601803,1500,50,0.5
XGBoost_Mixup_Comb,0.3551474516485161,1500,50,0.6
KRR_Mixup_Comb,0.5427800882774413,1500,50,0.6
NN_Mixup_Comb,0.4099657521223874,1500,50,0.6
XGBoost_Mixup_Comb,0.3700338276263294,1500,50,0.8
KRR_Mixup_Comb,0.6540617896256724,1500,50,0.8
NN_Mixup_Comb,0.4175136971801032,1500,50,0.8
XGBoost_Mixup_Comb,0.3590155883512539,100,100,0.2
KRR_Mixup_Comb,0.7819056677267759,100,100,0.2
NN_Mixup_Comb,0.3986138095232408,100,100,0.2
XGBoost_Mixup_Comb,0.3449024561702993,100,100,0.4
KRR_Mixup_Comb,1.4977438553659213,100,100,0.4
NN_Mixup_Comb,0.3728342961143696,100,100,0.4
XGBoost_Mixup_Comb,0.3540960005613873,100,100,0.5
KRR_Mixup_Comb,1.4054112467453814,100,100,0.5
NN_Mixup_Comb,0.3801100007641132,100,100,0.5
XGBoost_Mixup_Comb,0.3444196468439677,100,100,0.6
KRR_Mixup_Comb,1.530017720382142,100,100,0.6
NN_Mixup_Comb,0.379102744990614,100,100,0.6
XGBoost_Mixup_Comb,0.3545468788927621,100,100,0.8
KRR_Mixup_Comb,0.8724320040124823,100,100,0.8
NN_Mixup_Comb,0.3651507943244358,100,100,0.8
XGBoost_Mixup_Comb,0.3586881370323696,200,100,0.2
KRR_Mixup_Comb,0.8148465190598633,200,100,0.2
NN_Mixup_Comb,0.416588156288265,200,100,0.2
XGBoost_Mixup_Comb,0.3475622945201098,200,100,0.4
KRR_Mixup_Comb,1.505967633388286,200,100,0.4
NN_Mixup_Comb,0.3893226903405319,200,100,0.4
XGBoost_Mixup_Comb,0.3501870215677156,200,100,0.5
KRR_Mixup_Comb,1.4102131028074882,200,100,0.5
NN_Mixup_Comb,0.3933590170977621,200,100,0.5
XGBoost_Mixup_Comb,0.3396487607779279,200,100,0.6
KRR_Mixup_Comb,1.5488400015765835,200,100,0.6
NN_Mixup_Comb,0.3895297697943914,200,100,0.6
XGBoost_Mixup_Comb,0.3561667563117486,200,100,0.8
KRR_Mixup_Comb,0.905104023398793,200,100,0.8
NN_Mixup_Comb,0.377398396045406,200,100,0.8
XGBoost_Mixup_Comb,0.3491941172252319,500,100,0.2
KRR_Mixup_Comb,0.7667629080441908,500,100,0.2
NN_Mixup_Comb,0.3899584382978952,500,100,0.2
XGBoost_Mixup_Comb,0.3383082135355593,500,100,0.4
KRR_Mixup_Comb,1.5282381706896446,500,100,0.4
NN_Mixup_Comb,0.3679329042220434,500,100,0.4
XGBoost_Mixup_Comb,0.3458041258195353,500,100,0.5
KRR_Mixup_Comb,1.3890475432017175,500,100,0.5
NN_Mixup_Comb,0.3697670606744019,500,100,0.5
XGBoost_Mixup_Comb,0.3338414342964568,500,100,0.6
KRR_Mixup_Comb,1.5147000728699325,500,100,0.6
NN_Mixup_Comb,0.3705878838104197,500,100,0.6
XGBoost_Mixup_Comb,0.344784619893652,500,100,0.8
KRR_Mixup_Comb,0.8915007918698481,500,100,0.8
NN_Mixup_Comb,0.3578547633564464,500,100,0.8
XGBoost_Mixup_Comb,0.3555607338826289,1000,100,0.2
KRR_Mixup_Comb,0.7670932701569454,1000,100,0.2
NN_Mixup_Comb,0.3957106120479788,1000,100,0.2
XGBoost_Mixup_Comb,0.3423500004856091,1000,100,0.4
KRR_Mixup_Comb,1.4343811894551135,1000,100,0.4
NN_Mixup_Comb,0.3704299621348788,1000,100,0.4
XGBoost_Mixup_Comb,0.3513385307701007,1000,100,0.5
KRR_Mixup_Comb,1.4079172659232535,1000,100,0.5
NN_Mixup_Comb,0.3770763685398025,1000,100,0.5
XGBoost_Mixup_Comb,0.3423428904964309,1000,100,0.6
KRR_Mixup_Comb,1.4076659835474954,1000,100,0.6
NN_Mixup_Comb,0.3788815305764972,1000,100,0.6
XGBoost_Mixup_Comb,0.3550046322881561,1000,100,0.8
KRR_Mixup_Comb,0.8534769218212449,1000,100,0.8
NN_Mixup_Comb,0.3639829967119916,1000,100,0.8
XGBoost_Mixup_Comb,0.368564746296207,1500,100,0.2
KRR_Mixup_Comb,0.8570929352470782,1500,100,0.2
NN_Mixup_Comb,0.4239266301473,1500,100,0.2
XGBoost_Mixup_Comb,0.355305930676269,1500,100,0.4
KRR_Mixup_Comb,1.5813377115030005,1500,100,0.4
NN_Mixup_Comb,0.3929150217415423,1500,100,0.4
XGBoost_Mixup_Comb,0.363799525062817,1500,100,0.5
KRR_Mixup_Comb,1.62307292138808,1500,100,0.5
NN_Mixup_Comb,0.400042417981844,1500,100,0.5
XGBoost_Mixup_Comb,0.3594583971602352,1500,100,0.6
KRR_Mixup_Comb,1.573872684378022,1500,100,0.6
NN_Mixup_Comb,0.4019643637153179,1500,100,0.6
XGBoost_Mixup_Comb,0.3680648465889712,1500,100,0.8
KRR_Mixup_Comb,0.8955684575314117,1500,100,0.8
NN_Mixup_Comb,0.3834813854326169,1500,100,0.8
XGBoost_Mixup_Comb,0.354001548749448,2000,100,0.2
KRR_Mixup_Comb,0.8511621207749261,2000,100,0.2
NN_Mixup_Comb,0.4126531087112713,2000,100,0.2
XGBoost_Mixup_Comb,0.3432353522490566,2000,100,0.4
KRR_Mixup_Comb,1.7249525870657063,2000,100,0.4
NN_Mixup_Comb,0.3792321249085542,2000,100,0.4
XGBoost_Mixup_Comb,0.3545325746524627,2000,100,0.5
KRR_Mixup_Comb,1.6842803471103496,2000,100,0.5
NN_Mixup_Comb,0.3863691479649173,2000,100,0.5
XGBoost_Mixup_Comb,0.3416816327925048,2000,100,0.6
KRR_Mixup_Comb,1.7475937464296598,2000,100,0.6
NN_Mixup_Comb,0.3839809285930431,2000,100,0.6
XGBoost_Mixup_Comb,0.3498404183587821,2000,100,0.8
KRR_Mixup_Comb,0.9748177359300476,2000,100,0.8
NN_Mixup_Comb,0.3679850560021291,2000,100,0.8
XGBoost_Mixup_Comb,0.3522903244213617,3000,100,0.2
KRR_Mixup_Comb,0.9348304146945056,3000,100,0.2
NN_Mixup_Comb,0.4188734476059071,3000,100,0.2
XGBoost_Mixup_Comb,0.3405494128697784,3000,100,0.4
KRR_Mixup_Comb,1.8573205026061463,3000,100,0.4
NN_Mixup_Comb,0.3862684643221556,3000,100,0.4
XGBoost_Mixup_Comb,0.349567117053885,3000,100,0.5
KRR_Mixup_Comb,1.7817007453111844,3000,100,0.5
NN_Mixup_Comb,0.3917932058868132,3000,100,0.5
XGBoost_Mixup_Comb,0.3376779957284019,3000,100,0.6
KRR_Mixup_Comb,1.903808764421785,3000,100,0.6
NN_Mixup_Comb,0.3930511513721426,3000,100,0.6
XGBoost_Mixup_Comb,0.3555609287034417,3000,100,0.8
KRR_Mixup_Comb,1.0321964000242907,3000,100,0.8
NN_Mixup_Comb,0.3759238594679482,3000,100,0.8
XGBoost_Mixup_Comb,0.3346893963700051,150,150,0.2
KRR_Mixup_Comb,0.9560771521059408,150,150,0.2
NN_Mixup_Comb,0.3679875892524981,150,150,0.2
XGBoost_Mixup_Comb,0.3166738873698852,150,150,0.4
KRR_Mixup_Comb,0.8711336012255039,150,150,0.4
NN_Mixup_Comb,0.3346615557940619,150,150,0.4
XGBoost_Mixup_Comb,0.3233328506992828,150,150,0.5
KRR_Mixup_Comb,0.8385322618753858,150,150,0.5
NN_Mixup_Comb,0.3593201698360862,150,150,0.5
XGBoost_Mixup_Comb,0.3188928897870552,150,150,0.6
KRR_Mixup_Comb,0.6304782115282723,150,150,0.6
NN_Mixup_Comb,0.3484941481697069,150,150,0.6
XGBoost_Mixup_Comb,0.3160540091819803,150,150,0.8
KRR_Mixup_Comb,1.0608805649149986,150,150,0.8
NN_Mixup_Comb,0.3407714284050225,150,150,0.8
XGBoost_Mixup_Comb,0.340820639946427,300,150,0.2
KRR_Mixup_Comb,0.9382022090041016,300,150,0.2
NN_Mixup_Comb,0.3727770261524393,300,150,0.2
XGBoost_Mixup_Comb,0.309390124756646,300,150,0.4
KRR_Mixup_Comb,0.8486461219423111,300,150,0.4
NN_Mixup_Comb,0.3341982128925733,300,150,0.4
XGBoost_Mixup_Comb,0.3263560155183758,300,150,0.5
KRR_Mixup_Comb,0.8125120176406487,300,150,0.5
NN_Mixup_Comb,0.360701151331593,300,150,0.5
XGBoost_Mixup_Comb,0.3206939224662131,300,150,0.6
KRR_Mixup_Comb,0.6414929581248359,300,150,0.6
NN_Mixup_Comb,0.3481302053556058,300,150,0.6
XGBoost_Mixup_Comb,0.3131789116612077,300,150,0.8
KRR_Mixup_Comb,1.0258763420968942,300,150,0.8
NN_Mixup_Comb,0.3459997556119317,300,150,0.8
XGBoost_Mixup_Comb,0.3476021682367398,750,150,0.2
KRR_Mixup_Comb,0.970483340696801,750,150,0.2
NN_Mixup_Comb,0.38732993866753,750,150,0.2
XGBoost_Mixup_Comb,0.3205662193581837,750,150,0.4
KRR_Mixup_Comb,0.861078883218793,750,150,0.4
NN_Mixup_Comb,0.3483687584617957,750,150,0.4
XGBoost_Mixup_Comb,0.3356105539040248,750,150,0.5
KRR_Mixup_Comb,0.816314259724469,750,150,0.5
NN_Mixup_Comb,0.3704656461712067,750,150,0.5
XGBoost_Mixup_Comb,0.3349851661318762,750,150,0.6
KRR_Mixup_Comb,0.6314914294380535,750,150,0.6
NN_Mixup_Comb,0.3594633211317966,750,150,0.6
XGBoost_Mixup_Comb,0.3247331062170597,750,150,0.8
KRR_Mixup_Comb,1.0718431448213344,750,150,0.8
NN_Mixup_Comb,0.3572662224141184,750,150,0.8
XGBoost_Mixup_Comb,0.3566356842651915,1500,150,0.2
KRR_Mixup_Comb,1.0446348691451153,1500,150,0.2
NN_Mixup_Comb,0.3981984032867685,1500,150,0.2
XGBoost_Mixup_Comb,0.3414961464507309,1500,150,0.4
KRR_Mixup_Comb,0.9591893361175314,1500,150,0.4
NN_Mixup_Comb,0.3605431464074175,1500,150,0.4
XGBoost_Mixup_Comb,0.3458426686449272,1500,150,0.5
KRR_Mixup_Comb,0.8835034765175329,1500,150,0.5
NN_Mixup_Comb,0.3786494801173848,1500,150,0.5
XGBoost_Mixup_Comb,0.3434193821787162,1500,150,0.6
KRR_Mixup_Comb,0.6990433790010278,1500,150,0.6
NN_Mixup_Comb,0.3720041045507852,1500,150,0.6
